user_name,user_app_rating,user_review_date,company_comment_date,comment,company_answer_check
무조건합격,5,2019년 7월 10일,2019년 7월 12일,"정말 좋은앱이에요 밑에 작은기업이 피해입는다고 하신분.. 솔직히 다른구직자들 이사이트 참고만 하지 거를 적당히 거릅니다 잘 모르겎는 상황이면 직접 가서 판단하겠죠 하지만 객관적으로 보이는 것들이 좋지않으면 안가는게 당연하고요 실제로 정보들 보고 좀 나아졌으려나 하고 기업갔는데 아주 똑같아서 놀랐어요.. 믿는앱이됨 구직자들도 시간버려가며 안좋은기업 다녀오는거 힘들었는데, 너무 고마운앱입니다",answer
Paper Toy,2,2019년 7월 9일,2019년 7월 12일,스토리만스토리는ㅡㅡㅡ,answer
손은거들뿐,1,2019년 7월 8일,2019년 7월 12일,서버 상태가 왜 이렇게 불안정하죠? 잘 쓰다가 갑자기 또 불안정하다고 검색이며 뭐며 되지도 않고 로그인도 안되네요. 한 두번도 아니고.. 사용하기 너무 불편해요,answer
Hyun Play,1,2019년 7월 4일,2019년 7월 12일,"정말 악질적인 앱이네요 퇴사자들, 면접자들의 협박도구로 전락하고 작은회사나 중소기업은 인력난에 시달리게 만들고, 이걸 이용해서 기업에게 악질적인 리플대응을 하려면 이용대금 요구하고, 작은회사는 그냥죽으라는거에요. 힘든회사 더힘들게만들고 돈빨아먹는회사에요. 대기업들은 이런거에 신경쓸 필요가 없죠 사람도 많고 리플보고 갈지안갈지 결정할 회사가 아니잔아요. 결국 이어플에 반응하고 스트레스받는 회사는 힘없는 작은기업들입니다. 감정적이고 악의적인 평가보다 객관적인 평가위주로 좀바꾸세요 연봉3000을줘도 누구는 쥐꼬리라고하고 누구는 감사하다합니다. 그럼 연봉 금액을 쓰게끔만 하시던지. 인턴2개월하고 온갖사고다치고 간사람들 악플을 아무런 심의도 평가도 없이 그냥 버젓이올리고.대응하려면 돈내라하고 그렇다고 그사람이 잘못한거 일일이 쓰는것도 인권침해라고 허락도 안해주고 그렇게 기업손해나고 망하면 당신들이 보상해주나요?",answer
김대스미,3,2019년 7월 1일,2019년 7월 1일,3달 프리미엄 9900원 행사한다길래 결제했는데 결제내역보니 27000원이 결제되었습니다. 왜 그런거죠??,answer
김 형주,5,2019년 6월 28일,2019년 7월 1일,좋음,answer
봉봉,1,2019년 6월 26일,2019년 7월 1일,다운로드를 하였으나 새로운버전이 필요하다하여 다시 play스토어로 연동되어 들어오지만 업그레이드 버튼은 없고 열기버튼만 있어 접속은 못하고 돌고 돌기만 합니다. 이게 왜 있는지 모르겠네요,answer
병장미도리,3,2019년 6월 24일,2019년 7월 1일,"방금 막 설치해서 들어가니까 자꾸 최신버전 업데이트가 필요하다고 떠서 이용을 못 하고 있습니다. 그렇다고 확인 눌러서 플레이 스토어 들어와도 업데이트도 안 됩니다... 재설치해도, 폰 재부팅해도 마찬가지입니다. 수정 좀 해주세요.",answer
God's Servant,1,2019년 6월 21일,2019년 7월 1일,업데이트하라고 계속 뜨는데 업뎃하려 플스들어오면 아무것도 없습니다,answer
철근28호,1,2019년 6월 20일,2019년 7월 1일,회원탈퇴 아직못하구있음 그넘에 메일인증안옴~뭐이런 어플이 다있는지,answer
중대장,2,2019년 6월 15일,2019년 7월 1일,설치했는데 새로운버전을 자꾸 설치하라고 나옵니다 어쩔 수 없이 웹에서 불편하게보네요,answer
김종민,1,2019년 6월 14일,2019년 6월 14일,제가어제 잘못눌러서 잘못 결제되었는데 환불부탁드립니다 메일하고 전화까지했는데 왜응답이없습니까. 24시간 하루아직안지났습니다. 환불해주세요.,answer
이정석,1,2019년 6월 10일,2019년 6월 14일,새로운버전으로 업데이트 필요만 자꾸 뜹니다. 앱을 클릭하면 저 문구가 뜨면서 실행불가 됩니다,answer
강동규,4,2019년 6월 7일,2019년 6월 14일,잡플래닛 공고보고 지원했는데 이름만 같고 다른회사네요.. 공고 매칭할때 이 부분도 신경 쓰세요.,answer
jaehyeong,1,2019년 6월 7일,2019년 6월 14일,"이제 잡플래닛의 기업리뷰 신뢰할 수 없습니다. 현재 잡플래닛은 기업에게 돈 받고 리뷰 관리할 수 있는 권한을 주고 있습니다. 즉, 기업 측에서는 좋은 리뷰만 남기고 나쁜 리뷰는 지울 수 있다는 뜻이죠.. 어떻게 아냐고요? 저희 회사 친한 직원이 맨날 회사 리뷰 감시하면서 관리하고 있거든요..",answer
Dajeong Kwon,4,2019년 6월 2일,2019년 6월 14일,"기업 리뷰에서 특정 키워드를 검색하여 보고 싶을 때가 많습니다. (예. 부서명, 직군명)기업마다 검색창 하나 만들어주세요",answer
이경수,3,2019년 5월 30일,2019년 6월 14일,본인이 적은 리뷰나 면접후기를 지울 수도 있게 해주셨으면 좋을 듯 싶어요...,answer
김지선,2,2019년 5월 29일,2019년 5월 30일,탈퇴는어떻게하나요??,answer
byeongwoon An,1,2019년 5월 29일,2019년 5월 30일,최 악임. 기업이 광고하면 리뷰 다 삭제해주나 봄 ㅋㅋㅋ 그렇게 살지 마라들.. 에혀 한마디로 기업을 위한 앱으로 전락 ㅋㅋㅋ,answer
유민혜,1,2019년 5월 28일,2019년 5월 30일,"리뷰 겁나 없음 회사 후기 좀 보려치면 없는게 80퍼임 없는만못함 존니 다없어 리뷰, 회사정보도 안뜨는곳 개많아 쓰지마",answer
돌역삼,3,2019년 5월 25일,2019년 5월 30일,이제시작다시평가하겠음,answer
김중환,4,2019년 5월 23일,2019년 5월 30일,유용ㅒㅔㅣㅒㅓㄴㄴ찌그럼ㅡ트뜨ㄸ드ㅡㅡㅡ드ㅡ,answer
정지상,2,2019년 5월 23일,2019년 5월 30일,최근 들어 앱으로 로그인이 안되고 있습니다. 고쳐주세요.. 계속 사용을 못하고 있음,answer
미나정,1,2019년 5월 22일,2019년 5월 30일,승인 겁나 오래걸리네. 일안하나? 올린지가 언젠데 아직도 등록 대기중이고. 돈 받고 관리 하는것만 올리지말고 실제 리뷰들 등록 승인 좀 해라 별 하나도 아깝다,answer
Ay S,4,2019년 5월 22일,2019년 5월 30일,"좋은앱입니다. 의견을 좀 드리자면, 현/전 직급이나 직책도 선택할 수 있는 기능이 필요한 것 같아요. 사람 차별하는 건 아니지만 아무래도 인턴이나 아르바이트생의 경험과 직원의 경험에는 차이가 있을 것 같습니다. 아르바이트/인턴분들에 대한 대우가 어떤지도 기업리뷰에 반드시 포함되어야 하는 의견입니다. 하지만 그 회사에 지원하고자 하는 생각이 있는 분들이 많아 좀 더 긍정적으로 리뷰하는 경향이 있고 근무기간, 업무 강도, 책임 정도가 명확히 다르기 때문에 구분해서 볼 수 있어야 리뷰들의 신뢰도가 더 높아질 것 같네요.",answer
Derek Kim,3,2019년 5월 20일,2019년 5월 30일,일시적인 오류 뜨면서 로그인이 안되네요. 여태 잘쓰고있다가 갑자기 안되네 당황스럽네요. 왜그런거쥬?,answer
Sujin Yu,1,2019년 5월 20일,2019년 5월 30일,매번 오류나고 튕기고 다시 들어가면 엑세스토큰만료됐다고하고...지쳐서 사용 못하겠음,answer
장성은,3,2019년 5월 19일,2019년 5월 30일,저기... 왜 모바일로 회원탈퇴가 불가능하죠??ㅠㅠ 모바일이 편한데ㅠㅜ..,answer
Shawn K,1,2019년 5월 18일,2019년 5월 30일,"별로, 근거없는 평가들 많음",answer
규서,5,2019년 5월 15일,2019년 5월 30일,이메일인증 어떻게하ㅏ나요?,answer
김재운,2,2019년 5월 14일,2019년 5월 30일,정말 잘쓰고 있었는데 언젠가부터 모바일에서는 산업군별 기업 순위를 확인할 수가 없네요..웹에서는 여전히 되는데 왜 모바일에서만 안되는거죠? 다시 수정해주셨으면 합니다..!,answer
jee ch,1,2019년 5월 12일,2019년 5월 15일,며칠째 에러로 동작불능! 무슨일인가요? 나만 이런건가요?,answer
고승용,1,2019년 5월 10일,2019년 5월 15일,인증메일안옴,answer
hansup shim,2,2019년 5월 8일,2019년 5월 15일,환불요망 불필요한 정기결제 처리,answer
이경순,5,2019년 5월 7일,2019년 5월 15일,최고,answer
김동호,1,2019년 5월 5일,2019년 5월 15일,버젼 새로 설치했는데 실행이 안되고 계속 새로운버젼을 설치해야된다고 나오는데 왜그러는건가요?,answer
큐이즈,1,2019년 5월 5일,2019년 5월 15일,리뷰써도 노출 되는데 한달 이상 걸리고 노출 돼봤자 회사에서 삭제 해달라고 하면 사라짐 결론 = 이 어플 쓸 이유가 없음,answer
카미유,1,2019년 5월 5일,2019년 5월 15일,설치하고 접속하니까 업데이트 필요하다고 메시지가 다시 왔더니 업데이트 버튼도 없음,answer
박태인,5,2019년 5월 4일,2019년 5월 15일,굿,answer
손준호,3,2019년 5월 3일,2019년 5월 15일,굿,answer
송이름,1,2019년 4월 30일,2019년 5월 15일,어차피 회사에서 악평 이의신청하면 다 지워주는데 이게 무슨 솔직 리뷰? 그냥 그지같은 회사들 좋게 포장해주는 쓰레기 어플 쓰지 마세요 이거 보고 갔다가 통수 맞아요,answer
Choi Seoyoon,5,2019년 4월 29일,2019년 5월 15일,회사에 관한 유용하고 솔직한 정보를 얻을 수 있다,answer
멘헤라청년,1,2019년 4월 28일,2019년 4월 29일,겉으로는 리뷰 익명성 지켜서 회사를 평가 어쩌구 하는데 정작 리뷰쓸려면 형식 딱딱 맞쳐서 써야되고 조금이라도 맘에안들면 거부 ㅋㅋㅋㅋ 중소기업 사장같은새끼,answer
JongUk Kim,1,2019년 4월 24일,2019년 4월 29일,환불 부탑드립니다 정기결제로 사용하다가 자동으로 결제되어 계정을 삭제했는데 이번달에 또 결제가 됬습니다 확인 후 처리 부탁드립니다,answer
ms,1,2019년 4월 23일,2019년 4월 29일,"앱은 모르겠지만 고객센터 메일 보내면 답변까지 4~5일 걸림ㅡ.ㅡ; 짜증나서 여기에 남깁니다. 그리고 결제한 회원은 웹사이트 광고좀 치워주시죠, 유료 결제하고 왜 거슬리게 광고를봐야하나요",answer
SOUL TREE,1,2019년 4월 21일,2019년 4월 29일,서버상태 최악입니다. 들어갈때마다 서버가 원활하지 않습니다 문구가 뜹니다. 와이파이든 데이터든.. 사용해본 어플리케이션중 최악입니다. 잡플래닛 결제해서 쓰고있는데 모바일로는 이용도 못하고있습니다. 별 한개도 아깝습니다.,answer
안경훈,3,2019년 4월 20일,2019년 4월 8일,업데이트 하라고 하는데 업데이트 어떻게 하나요,answer
이해용,4,2019년 4월 18일,2019년 4월 29일,만족,answer
Gyeongshik Go,5,2019년 4월 18일,2019년 4월 29일,굿 후련함,answer
순빠,1,2019년 4월 16일,2019년 4월 29일,업뎃했는데 뭘 자꾸 업뎃하래요,answer
Dyddyd Lmale,2,2019년 4월 15일,2019년 4월 29일,매달 요금 결제가 되는데 막을수 있는 방법은 없습니까? 결제 안하면 어디까지 이용할수 있죠?,answer
김종준,4,2019년 4월 14일,2019년 4월 29일,좋은정보 얻을수있는곳,answer
검둥오리,1,2019년 4월 13일,2019년 4월 29일,... 업데이트 불편해요,answer
정만두,1,2019년 4월 11일,2019년 4월 29일,업데이트하니 조잡해짐,answer
국문,5,2019년 4월 11일,2019년 4월 29일,굿,answer
김상우,5,2019년 4월 10일,2019년 4월 29일,전직 그루폰 코리아 황대표가 만듯 최고의 어플,answer
양경환,1,2019년 4월 8일,2019년 4월 8일,토큰만료. 비번까묵. 비번찾기. 메일 딥링크. 플래닛 앱켜짐. 로그인화면?? 비번찾기. 메일딥링크. 플래닛 앱켜짐. 로그인화면? 무한반복... 쓰지말란거죠..?,answer
롱롱로기,5,2019년 4월 5일,2019년 4월 8일,업데이트 해야된다면서 안들어가져요. 업데이트도 안되구요..엄청 유용하게 잘 사용하고 있었습니다,answer
이은성,5,2019년 4월 5일,2019년 4월 8일,편리하고 관심기업에 대한 정확한 정보를 알수있어 좋습니다,answer
신현호,4,2019년 4월 4일,2019년 4월 8일,결제해서 쓰고있는데 각 자회사의 댓글 알바 조작들이 너무많아요 데이터가 많음 알바구나 하고 고거를수있지만 데이터가 10개 미만인 업체의경우 알바와 현직자의 의견과 혼동됩니다. 알바를 거를수있도록 신고 기능이나 유용하지 않아요 버튼이 있었으면 합니다.,answer
Yuduk Seo,5,2019년 4월 4일,2019년 4월 8일,기업정보를 볼 수 있는 유일무이한 앱이라 좋습니다.,answer
ᄏᄏᄏᄏᄏ,5,2019년 4월 4일,2019년 4월 8일,업데이트 해야한다면서 안들어가집니다 업뎃 하려고 해도 안되고,answer
김용현,5,2019년 4월 4일,2019년 4월 8일,"굳, 잘 활용하고 있습니다^^",answer
김나래,1,2019년 4월 3일,2019년 4월 29일,울며 겨자먹기로 사용하지만 너무 버벅대고 자꾸 멈춤 그놈의 접속장애는 하루에도 몇번짼지 모르겠다,answer
송지수,1,2019년 4월 1일,2019년 4월 8일,결재금액을 올렸네요? 흠~~ 안그래도 취업이 어려운상황에 좀더 좋은취지로 갑질하는 회사를 걸러갈수 있는점에는 메리트가 있으나 한달결재 10000이상을 받는게 맞는건지 의문이 듭니다 기업에 평가를 잡플래닛이 하는게 아닌 정보공유는 취업준비생과 재직자간의 소통인데 플래닛은 단지 그공간을 제공해주는 어플이라 생각하고 도움이 많이 되기는하나 아직도 나오지 않는 기업의 평가도 많고 올라오는 평가가 100프로 신빙성이 있을까 싶기도 하구요 제생각에는 이어플이 그런 좋은점을 이용해 상업적으로 돈을벌려 하는게 향후에 과연 좋은방향으로 갈지 의문입니다,answer
Hongjun An,5,2019년 4월 1일,2019년 4월 8일,좋아용,answer
박찬식,1,2019년 3월 30일,2019년 4월 8일,최신 버전으로 깔았는데 계속 '업데이트를 해주세요'라고 뜹니다. 왜 이러는 건가요? 개선 부탁드립니다.,answer
정홍제,5,2019년 3월 30일,2019년 4월 8일,좋네여,answer
Google 사용자,1,2019년 3월 29일,2019년 4월 8일,정기결제가 됐는데 열람이 안 됩니다,answer
김또옹,1,2019년 3월 29일,2019년 4월 8일,열람이 안되네요.. 작년부터 정기결제 하면서 이용하고 있는데 며칠전부터 열람이 안되네요. 이용가격이 올랐으면 이번달은 결제가 안되는게 맞지 않나요 ? 결제는 해놓고 열람이 안되는 경우는 무슨경우람..,answer
재롱재롱,4,2019년 3월 28일,2019년 4월 8일,취업자료로 매우 유용합니다. 좀더 많이 알려지면 좋겠어요,answer
Google 사용자,2,2019년 3월 28일,2019년 4월 8일,"업데이트를 하라고 뜨면서 안 들어가져서, 하려고 여기 들어와보니 업데이트 누르는 게 없어요. 삭제하고 다시 설치해도 똑같습니다. 답변 부탁드립니다!",answer
jack min,2,2019년 3월 28일,2019년 4월 8일,업데이트가 않되는데 조치 좀 하세요!,answer
Google 사용자,4,2019년 3월 28일,2019년 4월 29일,오류가 너무 많이나요,answer
